pnt cod0 cod1 cod2 cod3 cod4 
-0.22 -1.4939387547384944e-08 -5.255514526333806e-08 -5.302277901168988e-08 -5.3094306941911335e-08 -5.3061321015985895e-08 
-0.218 1.6752085739158566e-06 1.6481007003043499e-06 1.6434238202169904e-06 1.6427925582599164e-06 1.6431048985175708e-06 
-0.21505263157894738 1.4077421218249958e-06 1.374807693406569e-06 1.37068633282128e-06 1.370127514023458e-06 1.370403269162546e-06 
-0.21115789473684213 -0.00010821053058984406 -0.0001108894748191451 -0.00011064779013075471 -0.00011061621960546923 -0.00011063213450807974 
-0.20631578947368423 -2.3895732599127562e-05 -2.8550656512699865e-05 -2.8493103278249288e-05 -2.8486671982519134e-05 -2.8490214193068206e-05 
-0.20052631578947372 0.002570568115064809 0.0022254603379638278 0.002220198518155807 0.002219401323148821 0.002219773061591708 
-0.19378947368421057 0.009162169557339724 0.00867884301021778 0.00865922472236408 0.008656472518828475 0.008657807649537871 
-0.18610526315789477 0.012128922268381751 0.011492056664883146 0.011466078023994379 0.011462435320970956 0.011464202802819538 
-0.17747368421052634 0.014623821714640571 0.013864543012354515 0.013833200270052528 0.013828809504031623 0.013830940709514607 
-0.1678947368421053 0.016844361263659655 0.015983800409379873 0.015947667753139484 0.015942612050779847 0.015945067051485462 
-0.15736842105263157 0.018821894830993384 0.017877174260397716 0.017836762710899682 0.017831115311242533 0.017833858609651577 
-0.14589473684210527 0.020580065109182998 0.0195671393489237 0.019522910153868794 0.019516737123836798 0.019519736623810038 
-0.13347368421052633 0.022184404886339625 0.021118546397826128 0.021070817853856803 0.021064165989831313 0.021067399151102614 
-0.12010526315789476 0.02365179941684987 0.022550298024561474 0.022499350498111907 0.022492262046782147 0.022495708869060146 
-0.10578947368421054 0.024965102700403065 0.02384625303739929 0.02379240474713328 0.023784927058485724 0.023788565136930766 
-0.09052631578947369 0.02612010538953514 0.025005012820877394 0.024948590725695316 0.024940772681493653 0.024944579073211702 
-0.07431578947368422 0.027099624656855583 0.026013639461987856 0.025955006967602782 0.025946902935544837 0.025950852478044913 
-0.05715789473684211 0.027891565107101137 0.026862753500179002 0.02680230173679997 0.026793970086674498 0.026798036009524982 
-0.039052631578947374 0.02850316974002071 0.027569082627603464 0.027507184159550592 0.02749868243144639 0.02750283909534448 
-0.02 0.02887935545500415 0.02808120391112562 0.028018360030481002 0.028009762717565466 0.028013976411903653 
0.0 0.029029134950175402 0.028444984534325066 0.02838166765867442 0.028373051705862583 0.028377290794814016 
0.02 0.028912695935775386 0.028638240886683982 0.028575019784130514 0.028566479835268572 0.02857070754588012 
0.039052631578947374 0.02855109067268241 0.028695835543454003 0.028633168219902864 0.02862479128473839 0.02862897567004338 
0.05715789473684211 0.027956348388147957 0.028555342067252673 0.02849358910732641 0.028485444455743567 0.028489549144226103 
0.07431578947368422 0.027140775456159 0.02812020954441182 0.028059806894935535 0.028051950738040263 0.028055944319225947 
0.09052631578947369 0.02614266708158824 0.02737400341044488 0.02731546953941147 0.02730793344136819 0.02731178730260157 
0.10578947368421054 0.02496940016914665 0.02634511396139398 0.026288969088823194 0.026281793571700175 0.026285474621769552 
0.12010526315789476 0.02364215856984407 0.025084691776218245 0.025031381674625642 0.02502460323203316 0.02502809001385913 
0.13347368421052633 0.022141616149952557 0.023598605725629985 0.023548576940348728 0.023542240286645536 0.023545506922769237 
0.14589473684210527 0.020503765989229778 0.021930284225047777 0.021883886763784176 0.021878027392476934 0.021881053492009923 
0.15736842105263157 0.018729628075597596 0.020089012099117527 0.02004658144078756 0.02004123524502951 0.020044000370109474 
0.1678947368421053 0.01672193402154533 0.017982591222320148 0.01794466981780293 0.01793990196363546 0.01794237133165682 
0.17747368421052634 0.01451707959340697 0.01564484838973519 0.01561189985702857 0.015607764470460153 0.015609908667509796 
0.18610526315789477 0.012032159335439017 0.012988071432492556 0.012960744838164256 0.012957319731115545 0.0129590972677676 
0.19378947368421057 0.009172053636898467 0.00990085164751676 0.009880021205579462 0.009877410208381128 0.009878765445039718 
0.20052631578947372 0.0024635113876091807 0.003028525011658334 0.0030225782207626184 0.003021920330067599 0.00302229081317314 
0.20631578947368423 -3.66882559112985e-05 -2.8153366740829972e-05 -2.808151787711694e-05 -2.8069795002308825e-05 -2.807498459077721e-05 
0.21115789473684213 -0.00010905347388579223 -0.00010487842756718936 -0.000104642391544853 -0.00010460974958990308 -0.0001046256865019569 
0.21505263157894738 1.4624728138599408e-06 1.510645373649817e-06 1.5060600488029963e-06 1.5054591411107825e-06 1.5057622068629576e-06 
0.218 1.7316929819348314e-06 1.7596132468569759e-06 1.7543903231222915e-06 1.7536990453544806e-06 1.7540455939415993e-06 
0.22 -4.0870545493680233e-07 -3.4253103912382573e-07 -3.423106800950883e-07 -3.422638327379382e-07 -3.422819222846749e-07 
