pnt cod0 cod1 cod2 cod3 cod4 
-0.22 1.120159830325437e-08 5.0639926675985744e-09 4.932729452623964e-09 4.930536345348656e-09 4.930498272006308e-09 
-0.219 1.582903456255765e-08 8.992737232485094e-09 8.815337346597708e-09 8.812639434793804e-09 8.812587122053469e-09 
-0.2177692307692308 2.325199169907019e-08 1.859672086344656e-08 1.858950677472952e-08 1.8588596754348705e-08 1.858859770973241e-08 
-0.2163076923076923 2.5086043756582273e-08 2.2364412631648185e-08 2.2527718740946883e-08 2.2528560750932535e-08 2.252861509042671e-08 
-0.2146153846153846 2.7906717786474206e-08 2.3339607274315957e-08 2.3410730554764656e-08 2.3410492681299226e-08 2.3410518350490867e-08 
-0.2126923076923077 0 0 0 0 0 
-0.2105384615384615 0 0 0 0 0 
-0.20815384615384616 1.0866958708452681e-06 1.0167015976337222e-06 1.0091797495880951e-06 1.0091044104034044e-06 1.0091021052737567e-06 
-0.20553846153846153 0 0 0 0 0 
-0.20269230769230767 0 0 0 0 0 
-0.1996153846153846 0.0035519229626233798 0.0033395493315985098 0.0033249548516003386 0.003324795720673102 0.003324791021930796 
-0.1963076923076923 0.006965877833676531 0.006582130373769763 0.006553464126300844 0.006553157294708609 0.006553148114027443 
-0.19276923076923078 0.008727080500476717 0.008243573813689873 0.008207660819979975 0.008207275673808908 0.008207264226540651 
-0.189 0.01029502228593517 0.009727100875301913 0.009684727365327666 0.009684272657926036 0.009684259262411206 
-0.18499999999999997 0.011737016272940775 0.011094323484020523 0.011046001848168762 0.011045483022797072 0.011045467901582078 
-0.18076923076923077 0.013014495622546977 0.012305695650195157 0.012252101771893618 0.012251525661801895 0.012251509037982403 
-0.17630769230769228 0.014213195759805088 0.013444278280138652 0.013385732807559904 0.013385102882782475 0.013385084839575232 
-0.17161538461538461 0.015309390453782544 0.014485875535117787 0.014422799204217022 0.014422119866841917 0.014422100498249433 
-0.1666923076923077 0.01637490566606741 0.015500690326661723 0.015433205791383119 0.01543247863929884 0.01543245795595269 
-0.16153846153846152 0.017387176686655292 0.016466345615529322 0.016394670186845463 0.016393897675859435 0.016393875728264038 
-0.15615384615384614 0.018356517230902848 0.01739317091446799 0.01731747853478314 0.01731666275587473 0.017316639593990102 
-0.15053846153846154 0.019278169314612674 0.018276367018332334 0.018196851595970186 0.018195994787935682 0.018195970484483074 
-0.14469230769230768 0.020168126281992417 0.019132088951369638 0.019048877657049077 0.019047981569460675 0.019047956186910218 
-0.13861538461538458 0.02100648759427751 0.019940051220883055 0.019853354877016807 0.01985242196287459 0.01985239559763473 
-0.1323076923076923 0.021773726710815035 0.0206807987380974 0.020590910075311795 0.02058994334601095 0.020589916106162204 
-0.12576923076923077 0.022567200947149087 0.02145220568476904 0.021359010655955427 0.021358009744965146 0.021357981603047308 
-0.119 0.023269248666436995 0.0221361409213428 0.022040017022436374 0.022038985789299588 0.02203895685324751 
-0.11199999999999999 0.023943089191523957 0.022796661997433732 0.022697722534084763 0.022696662734689448 0.02269663303073692 
-0.10476923076923075 0.024590417236215502 0.023435590043819246 0.023333941297144136 0.02333285478266267 0.023332824334565825 
-0.0973076923076923 0.025187835340003312 0.02402971660072253 0.02392556278017741 0.023924452313647124 0.023924421176135822 
-0.08961538461538461 0.025751466152229875 0.024595959687661175 0.024489437284236106 0.024488305345171577 0.02448827355411364 
-0.08169230769230768 0.026257211836318853 0.025109332292202483 0.02500067980929777 0.024999529481430978 0.02499949707593252 
-0.07353846153846154 0.026736596286750104 0.025603971861232446 0.025493294220593758 0.025492128038662146 0.025492094991121452 
-0.06515384615384616 0.027161733094096755 0.02605126579244744 0.025938786071524184 0.02593760742755194 0.025937573786168403 
-0.05653846153846153 0.02754091302248906 0.02646103052504149 0.0263469360158073 0.026345748424059765 0.026345714189161873 
-0.047692307692307694 0.02786168697710272 0.026821498678811558 0.026706029272891604 0.02670483699856218 0.02670480210946577 
-0.038615384615384614 0.02813102898766939 0.027139945953871092 0.027023313078470553 0.027022120102363347 0.027022084616751065 
-0.029307692307692305 0.028354544926664366 0.02742552130772535 0.027307912009241816 0.027306722780670565 0.027306686825470973 
-0.019769230769230768 0.028512846891527003 0.02765972549252321 0.02754140916965115 0.02754022923034698 0.02754019280411006 
-0.009999999999999998 0.028604646095411784 0.027845578405028104 0.02772682993121956 0.027725665878289892 0.027725629028889018 
0.0 0.02864059750946308 0.027994377191320093 0.02787543135575491 0.027874289741632856 0.027874252559740513 
0.009999999999999998 0.028602072727798758 0.028100212397468998 0.027981375720264597 0.02798026740368977 0.02798023009926851 
0.019769230769230768 0.02849691998146535 0.028162688033234747 0.028044236295746722 0.028043168159130452 0.02804313090075397 
0.029307692307692305 0.028333915956191502 0.028195603174194634 0.028077763048887774 0.028076744593436766 0.02807670751543958 
0.038615384615384614 0.028123031603658952 0.028199375241477025 0.028082319460791063 0.028081357799756172 0.028081321026025435 
0.047692307692307694 0.02784415223823674 0.028150313920848453 0.028034278727165702 0.028033380239915376 0.028033343889835992 
0.05653846153846153 0.0275581838380238 0.028078722370320566 0.027963706081186684 0.027962868018961497 0.027962832111082903 
0.06515384615384616 0.027167139320432597 0.027897799423630812 0.02778420993203543 0.027783433242444297 0.027783397878159984 
0.07353846153846154 0.026744052389630082 0.027650365633943092 0.027538346630431126 0.02753762432705099 0.027537589512364284 
0.08169230769230768 0.02627426454829081 0.02732529581336533 0.027215067228378423 0.027214393114537723 0.027214358858064856 
0.08961538461538461 0.025763144806459786 0.026926922628839917 0.02681869295315424 0.026818060602323772 0.026818026911017326 
0.0973076923076923 0.0252142991091201 0.026464056492005134 0.026358017402377563 0.02635742242811739 0.026357389330464342 
0.10476923076923075 0.02464258675624711 0.025954855970079273 0.02585113104821145 0.025850568804529496 0.025850536286647532 
0.11199999999999999 0.023998096009971995 0.02535649415427975 0.025255406573517623 0.025254876004123693 0.025254844110430517 
0.119 0.023309938376803164 0.024697733494620018 0.024599484213028596 0.02459898335319351 0.024598952121563725 
0.12576923076923077 0.0226096230949578 0.024011423405504207 0.02391607934056321 0.023915605350911494 0.023915574798930164 
0.1323076923076923 0.021861920373123806 0.0232665309088186 0.02317430106656185 0.023173853198578082 0.02317382337788071 
0.13861538461538458 0.021105536804783928 0.02250211244994142 0.022413043412770152 0.02241261973829374 0.022412590625283706 
0.14469230769230768 0.02022135403243509 0.02160130074148688 0.021515932822100466 0.021515535986980094 0.021515507731896238 
