pnt cod0 cod1 cod2 cod3 cod4 
-0.22 0 0 0 0 0 
-0.21599999999999997 2.7307459741290146e-06 0 0 0 0 
-0.208 0.0004669133747811974 8.260869787667357e-05 8.002995913196816e-05 7.997686505795494e-05 7.997588166843469e-05 
-0.196 0.006140847602893135 0.005741988502995273 0.005702069175728079 0.005701582636966095 0.005701572742867186 
-0.18 0.010449016206404468 0.009791096867969544 0.009723127883557503 0.009722298485595485 0.009722281643585943 
-0.16 0.013264738198904906 0.012449511460485393 0.012363140587956387 0.012362079930588039 0.012362058487896552 
-0.136 0.015454019589808465 0.014532602868553424 0.014431854699427673 0.014430608239919384 0.014430583167970731 
-0.108 0.017210734278052007 0.016242690561225025 0.016130319268047748 0.01612892206885017 0.01612889405734167 
-0.076 0.018522324059100027 0.01756808141706693 0.017446946373762404 0.017445438694020494 0.017445408477573247 
-0.04 0.019399223945412703 0.018546731507516255 0.01841963802681655 0.018418062935498948 0.018418031304273157 
0.0 0.01971837665151005 0.019143187061629836 0.019013772141908195 0.01901219816524056 0.01901216631425729 
0.04 0.019399246435378922 0.019449981747480593 0.019322484298128648 0.01932102560392875 0.01932099530473732 
0.076 0.018580516721195293 0.019352367427998916 0.019229833129928427 0.019228550450874224 0.019228522712272152 
0.108 0.01725292678057386 0.01835726204140679 0.018243201112103594 0.018242068021709253 0.0182420428939736 
0.136 0.015509929481282641 0.016674896157501104 0.0165722372539623 0.016571235999349163 0.01657121366457146 
0.16 0.013263673708758658 0.014355826033133571 0.01426795822961365 0.014267112323978856 0.014267093353077437 
0.18 0.010444077552175506 0.011347599896922413 0.011278360438826131 0.011277698971956782 0.011277684085885415 
0.196 0.006191098136069474 0.006740340373360149 0.006699273122568634 0.006698882275312335 0.0066988734642056185 
0.208 0.0006680700131892443 0.0012443140434854631 0.0012394219811277315 0.0012394385469198454 0.0012394382806668357 
0.21599999999999997 1.3288945718541094e-05 3.53234950125602e-05 3.5215315509959766e-05 3.52168150882787e-05 3.521682330400724e-05 
0.22 0 0 0 0 0 
