pnt cod0 cod1 cod2 cod3 cod4 
-0.22 0.0013495951148348047 0.0009244780117671095 0.0009189616658541368 0.0009193490554341671 0.0009193574524450182 
-0.21200000000000002 0.0030142249376996564 0.002372547318966693 0.002357119554960619 0.00235756862959205 0.0023575827470463766 
-0.18600000000000005 0.005090007212719155 0.004677895879441468 0.004644668236097287 0.0046444766132764 0.00464449003583971 
-0.14200000000000002 0.007872481792590114 0.007267022385969803 0.007214139593500185 0.007213678709215065 0.007213698152954588 
-0.08 0.009330464092856372 0.008665633561707634 0.008599956228327597 0.00859907290313174 0.008599092600283045 
0.0 0.009848239327909398 0.009388243762123903 0.00931512847501583 0.009313723887498094 0.009313738394465835 
0.08 0.009345699192297536 0.009789238078286923 0.00972282746578957 0.009721240135482838 0.00972124977948713 
0.14200000000000002 0.00788296951526704 0.008551923573947118 0.00849299736129114 0.008491560916306373 0.00849156739636104 
0.18600000000000005 0.005037847507082162 0.005513575930596394 0.005475708750545306 0.005474756705101699 0.005474760235525507 
0.21200000000000002 0.002889699019609987 0.0036961610821504057 0.0036717851430310986 0.003670846793539678 0.0036708434334502943 
0.22 0.0016027520764954764 0.0023426262407409506 0.0023276158862986494 0.0023268756788051765 0.0023268708482521556 
