pnt cod0 cod1 cod2 cod3 cod4 
-0.22 -3.971906188435283e-05 -4.982596381684329e-05 -4.972701039388534e-05 -4.972372995240744e-05 -4.972375261363178e-05 
-0.21599999999999997 -2.0131463251576193e-06 -1.2498774565666968e-05 -1.2484154134369428e-05 -1.248463132560128e-05 -1.248467367078686e-05 
-0.208 0.000255499964386639 -0.00015564344919703454 -0.00015580045977481354 -0.00015585010896899327 -0.00015585191194243092 
-0.196 0.008122795279311135 0.007674465118054054 0.007656759350507755 0.007655930388140649 0.007655924639919941 
-0.18 0.013662265644078278 0.01291595818920545 0.012886162364334099 0.012884768291734731 0.012884758639970562 
-0.16 0.017523398093641344 0.01659408443235628 0.01655580949852768 0.016554020025913222 0.016554007700928654 
-0.136 0.020720752006572727 0.019671060962594248 0.019625710389249505 0.019623592331008844 0.01962357787091426 
-0.108 0.02325796001651034 0.022149754655164156 0.022098731897708432 0.022096350706151825 0.022096334651963482 
-0.076 0.025229098032445402 0.024143264171217694 0.024087760404186736 0.024085171218548453 0.024085154165554935 
-0.04 0.026538305221322903 0.025586938566559428 0.02552836683802104 0.025525628711549724 0.02552561147885535 
0.0 0.027015129090867188 0.026408609185695636 0.026348822242308702 0.0263460116463662 0.026345995687615507 
0.04 0.02650807898832536 0.026637857532547313 0.026578940689964414 0.026576014747721227 0.026576002703861 
0.076 0.025198672296288988 0.026152943578424282 0.02609603190522047 0.026093610533580187 0.026093603228511775 
0.108 0.02324173641438561 0.02458084825719234 0.024527872560629695 0.024525726444875617 0.02452572185298396 
0.136 0.02067191859596234 0.022081527782107153 0.02203423120757368 0.022032363212995003 0.0220323601209089 
0.16 0.017447668500936646 0.01876082289313339 0.01872081893279212 0.018719264699273614 0.01871926263884718 
0.18 0.013581445497259214 0.014663661369237978 0.014632486850543166 0.014631287780488701 0.014631286439337216 
0.196 0.007967954821800143 0.008611540480765368 0.008593246269663185 0.008592544845264694 0.00859254409378947 
0.208 0.00010515283052063183 0.0007429143285232977 0.0007421575362589649 0.000742242092931483 0.0007422449506411591 
0.21599999999999997 -7.598383588776085e-06 1.019746913714391e-05 1.0199025271875447e-05 1.02023590800337e-05 1.020244354997874e-05 
0.22 -4.812276272400416e-05 -3.261381693689185e-05 -3.251933256276773e-05 -3.2512259685492175e-05 -3.251216674947063e-05 
