pnt cod0 cod1 cod2 cod3 cod4 
-0.22 -7.211049758099341e-10 -2.8119052047808456e-09 -2.813633970104463e-09 -2.813269149523424e-09 -2.8145343355372933e-09 
-0.2195 5.265948428005449e-10 -1.7830556766928327e-09 -1.7828255717879255e-09 -1.7826525410897695e-09 -1.7832899613130398e-09 
-0.21894303797468354 3.2257814460692165e-10 -2.050566299081917e-09 -2.050666162769122e-09 -2.050450092331721e-09 -2.0512348297555925e-09 
-0.2183291139240506 -5.925348324794877e-10 -2.959101917054973e-09 -2.9606278918700046e-09 -2.9602557280082236e-09 -2.9615613716314983e-09 
-0.21765822784810124 -1.5060597738122522e-10 -2.642014871505552e-09 -2.6428437981379506e-09 -2.6425357308233136e-09 -2.643633028207762e-09 
-0.2169303797468354 8.951754459942792e-10 -1.8012686663496433e-09 -1.8004577352758574e-09 -1.8003090668881153e-09 -1.8008837695080725e-09 
-0.2161455696202531 -2.861879211745926e-10 -2.9774572091469666e-09 -2.9785004871546926e-09 -2.9781507283296715e-09 -2.9793922227835334e-09 
-0.21530379746835443 -1.6769141232438253e-08 -1.7777813372758814e-08 -1.780467933715455e-08 -1.7801677983604006e-08 -1.7811665971867687e-08 
-0.21440506329113923 -2.698117630268461e-08 -2.704502662814201e-08 -2.7087714356863797e-08 -2.7083079612844147e-08 -2.7098460197201526e-08 
-0.2134493670886076 -2.7811671840549716e-08 -2.7988362078831227e-08 -2.803248382589034e-08 -2.8027680375649532e-08 -2.80436291116364e-08 
-0.21243670886075947 -2.2196439230380167e-08 -2.3194045832113392e-08 -2.3229576671914968e-08 -2.322562859907474e-08 -2.323876986115588e-08 
-0.2113670886075949 -4.155218843988521e-08 -4.0554825311958875e-08 -4.062112706371231e-08 -4.0614017223797e-08 -4.063758995241987e-08 
-0.2102405063291139 -9.536894222892086e-08 -8.880575354695391e-08 -8.895306368689243e-08 -8.893766315963954e-08 -8.898856825693066e-08 
-0.20905696202531646 -1.1536317132706065e-07 -1.0727531438835416e-07 -1.0744995899152641e-07 -1.0743172452278197e-07 -1.0749199278145382e-07 
-0.20781645569620255 -2.1682923573075385e-07 -2.021245834728245e-07 -2.0241067759966266e-07 -2.0238090845667347e-07 -2.0247929834808598e-07 
-0.20651898734177215 -1.6993190065102063e-07 -1.496921566507656e-07 -1.5003117071719607e-07 -1.499962764385469e-07 -1.501112917632295e-07 
-0.2051645569620253 -9.10906914969599e-06 -8.852785538107902e-06 -8.858346335806939e-06 -8.857759528363292e-06 -8.85970951953807e-06 
-0.20375316455696202 -1.8456822325838985e-05 -1.8065755389545512e-05 -1.8076234458242393e-05 -1.807511445366295e-05 -1.807884849732693e-05 
-0.20228481012658225 -0.0005494493478857077 -0.0005399710179595301 -0.0005402635544128555 -0.0005402320478600589 -0.0005403373131889969 
-0.20075949367088602 -0.004566042895384922 -0.004521865973608157 -0.004524221386817152 -0.004523962292110254 -0.004524832831196772 
-0.1991772151898734 0.004004509322055967 0.003791561928371652 0.0037939344113144236 0.0037937006329238384 0.003794463283028043 
-0.1975379746835443 0.0057671773076162156 0.005463972344195318 0.005467381468114638 0.005467045073316222 0.0054681430131624225 
-0.19584177215189874 0.006993672800450941 0.0066262820062061075 0.006630412060511044 0.006630004267646348 0.0066313357110904985 
-0.19408860759493668 0.008025725205417486 0.007604436447399496 0.007609171266880934 0.007608703363927657 0.007610231604334579 
-0.1922784810126582 0.00895757719953242 0.00848825100560576 0.00849352954392413 0.008493007394291697 0.008494713582721723 
-0.19041139240506327 0.009828436565924702 0.009314967598652482 0.009320751963958204 0.00932017921896693 0.009322051830466931 
-0.18848734177215193 0.010624661275708071 0.010070613356714438 0.010076859244920217 0.010076240360693895 0.010078265135528123 
-0.18650632911392406 0.011380353530128194 0.010788230058889433 0.010794912151498935 0.010794249584485684 0.010796418634644254 
-0.18446835443037973 0.012130468072725272 0.01150173266619746 0.011508844876664924 0.011508139031361459 0.011510451133193923 
-0.182373417721519 0.012835074958185625 0.012171950799145053 0.012179465951091395 0.012178719412181073 0.012181165849017557 
-0.18022151898734176 0.013488750608544306 0.012793399016277462 0.01280128732779775 0.012800502991649185 0.012803074050302806 
-0.17801265822784812 0.014135659943130338 0.013409235630136462 0.013417491107965165 0.013416669478498068 0.013419363798636863 
-0.17574683544303799 0.01477439734508989 0.01401803770189041 0.014026653715924075 0.014025795373812834 0.014028611376806204 
-0.1734240506329114 0.015373311761067337 0.01458869418877314 0.01459764734860317 0.014596754551110548 0.01459968476674259 
-0.17104430379746838 0.015964084913779656 0.015152267350744486 0.01516155107905967 0.0151606243710672 0.015163667393119648 
-0.16860759493670885 0.016552297916319087 0.01571424948813682 0.015723860300199045 0.01572289995058504 0.015726055273174108 
-0.1661139240506329 0.017128385268177334 0.016265168224685995 0.01627509777386954 0.016274104539264825 0.016277369747437185 
-0.1635632911392405 0.01766329672361637 0.016776365019332284 0.016786589845880353 0.016785566103375393 0.016788933310630347 
-0.16095569620253164 0.018188239158787617 0.01727876267508631 0.017289275432946543 0.017288221755463712 0.017291689110039157 
-0.15829113924050633 0.018712600820051033 0.017781399108963078 0.01779219759985692 0.01779111404978426 0.017794681481069483 
-0.15556962025316456 0.019215249288477124 0.01826346250255656 0.018274533553665585 0.018273421422549938 0.018277084855294033 
-0.15279113924050633 0.019719245488990372 0.01874766819938608 0.01875901086916288 0.018757870074822 0.018761629928435983 
-0.14995569620253163 0.020204491670828176 0.019214269273585313 0.01922587207743044 0.0192247036636769 0.019228556368582644 
-0.1470632911392405 0.020678041736022595 0.019670164231255036 0.01968201942172429 0.019680824044330993 0.01968476724470914 
-0.14411392405063292 0.021131416675346997 0.02010708816762997 0.020119183370012686 0.020117962250897754 0.02012199212180791 
-0.14110759493670885 0.021612345080236676 0.02057221288300858 0.020584560423557507 0.02058331217734095 0.020587433963166615 
-0.13804430379746835 0.0220235019577398 0.020969036803705585 0.020981599066684006 0.020980327730480697 0.020984528073942375 
-0.1349240506329114 0.022452976481285986 0.021385141680955 0.021397926147760704 0.021396630650856435 0.021400913037272484 
-0.13174683544303797 0.022871482883883854 0.021791315395671126 0.021804314808238953 0.02180299579556875 0.021807358112123885 
-0.1285126582278481 0.023289577536704194 0.02219816915567648 0.022211381489856293 0.02221003896915705 0.022214481144600787 
-0.1252215189873418 0.023676003958112264 0.022574403623240855 0.022587811235333263 0.022586446949775085 0.022590963043208664 
-0.121873417721519 0.024061850675454993 0.022951208636424702 0.02296480941540768 0.022963423504916956 0.022968013400574583 
-0.11846835443037974 0.024443975006765078 0.023325551374754772 0.023339341557100202 0.02333793432375537 0.023342597220677472 
-0.11500632911392407 0.024817283060308965 0.02369215798889896 0.023706131499943238 0.02370470352589173 0.02370943766705002 
-0.1114873417721519 0.025166936630659276 0.024036278107938083 0.024050421428287384 0.024048974056141023 0.024053774901013993 
-0.10791139240506328 0.02550329901040771 0.024368440666008562 0.024382745363186326 0.024381279398696293 0.024386144341073827 
-0.10427848101265823 0.025846635654660458 0.024709080141844177 0.024723547795750922 0.024722062895264445 0.024726993257446272 
-0.10058860759493672 0.026166039120172804 0.025026709057921006 0.025041326532112076 0.02503982404553184 0.02504481525864455 
-0.09684177215189874 0.026477605694945935 0.025338227279238998 0.02535298859924354 0.025351469021561285 0.025356519554941406 
-0.09303797468354431 0.026784111353308125 0.025646081495305777 0.02566098240809375 0.025659446137524085 0.025664554951855725 
-0.08917721518987343 0.027068209358633664 0.025932825741155206 0.025947853620148204 0.025946301902273036 0.025951464775002146 
-0.08525949367088607 0.027346340333408763 0.026215268186215588 0.02623041811560701 0.026228851364310617 0.026234067153446967 
-0.08128481012658229 0.027621785227487133 0.026497180399984315 0.02651244882257191 0.026510867193925824 0.02651613532117036 
-0.07725316455696202 0.027860873262479185 0.02674323767242148 0.02675860615017548 0.02675701176072755 0.02676232520108002 
-0.07316455696202533 0.02812309749324447 0.0270161083317537 0.027031584779336867 0.027029976368619042 0.027035339604083216 
-0.06901898734177216 0.028333579364935097 0.02723659749277026 0.027252157040869033 0.027250537528764267 0.027255940720008462 
-0.06481645569620254 0.02855954301066894 0.02747659288164269 0.02749223941022807 0.027490607997244964 0.027496054088451558 
-0.06055696202531646 0.02876961988763829 0.02770236879632385 0.027718093156940335 0.027716450724384348 0.02772193674171979 
-0.056240506329113926 0.028954551446617804 0.027904020238479838 0.027919809527794548 0.02791815754059473 0.02792367861107226 
-0.05186708860759494 0.029133894964033756 0.028103261700065656 0.02811911072718432 0.028117449491928372 0.02812300449406353 
-0.0474367088607595 0.02930248686666665 0.02829448455345291 0.028310386119226955 0.028308716179547434 0.028314303162607732 
-0.042949367088607596 0.029453883419313005 0.0284707613433132 0.02848670563130551 0.028485027984716707 0.0284906436992512 
-0.03840506329113924 0.029600589242147913 0.02864673834454708 0.02866271984241785 0.02866103469294324 0.02866667822244663 
-0.03380379746835443 0.029716230546288788 0.028791171193789745 0.0288071763873189 0.028805485522263606 0.028811150929503343 
-0.029145569620253168 0.029824952629221177 0.028934024549721275 0.028950046447844702 0.02894835025856097 0.02895403624227973 
-0.024430379746835446 0.02991719902270507 0.029063628011155796 0.02907965737404806 0.02907795670251111 0.02908366011143313 
-0.019658227848101267 0.029995016262772487 0.029183100906512847 0.02919912877680474 0.02919742435022863 0.029203142479739864 
-0.014829113924050634 0.03005393875242798 0.029287359220346504 0.029303375583636063 0.029301668411313184 0.029307397704371234 
-0.009943037974683546 0.03009952935273615 0.02938458164556091 0.02940057750546262 0.029398868277002676 0.029404606136565894 
-0.005 0.030124946293403322 0.029465477664979114 0.02948144361762819 0.029479733346981746 0.029485475923967688 
0.0 0.03013330330056334 0.02953552498175979 0.029551451806638398 0.029549741300146294 0.0295554853724495 
0.005 0.030123756195651958 0.029595774213668758 0.02961165092311824 0.02960994099947573 0.029615683114352264 
0.009943037974683546 0.030095409651570416 0.029642576823464 0.029658394525572666 0.029656686038487076 0.029662422578150882 
0.014829113924050634 0.030054859110791345 0.02968140198614608 0.0296971557147699 0.029695449215942037 0.0297011778159721 
0.019658227848101267 0.029991517656043656 0.029707747821695645 0.02972342050074731 0.029721716873033554 0.029727433410893463 
0.024430379746835446 0.02990993695632055 0.029724114942396195 0.02973969198193078 0.029737991743869895 0.02974369289916841 
0.029145569620253168 0.02982024271891799 0.029735319124398283 0.029750792888740562 0.029749096549477355 0.029754780439780512 
0.03380379746835443 0.029716668313342215 0.029737727584621888 0.029753083122196444 0.029751391380342117 0.02975705535803661 
0.03840506329113924 0.029591110158018706 0.029724888340434685 0.029740101530437033 0.029738415279942306 0.029744055416135957 
0.042949367088607596 0.029452804256196452 0.029701784303045837 0.029716837376395144 0.029715157106714993 0.029720770982026964 
0.0474367088607595 0.02929849706373571 0.02966350579255883 0.02967837898983158 0.029676705548502113 0.029682290067195607 
0.05186708860759494 0.02913828830270074 0.029616818000602188 0.029631499852446393 0.029629833682860873 0.029635387689014085 
0.056240506329113926 0.02895963107479195 0.02954945384787879 0.029563926624427975 0.02956226888331325 0.02956778889362167 
0.06055696202531646 0.028768732834980517 0.0294651343113678 0.029479387996288867 0.02947773937458481 0.02948322305196223 
0.06481645569620254 0.028560406287170582 0.02935810119027709 0.02937212606976856 0.029370487839039533 0.029375931884146736 
0.06901898734177216 0.028352854572130378 0.029242091339395943 0.02925589425578002 0.029254266604844842 0.02925967103585383 
0.07316455696202533 0.02811610338509792 0.029091886295213306 0.029105455914153543 0.02910384072935563 0.029109200051386896 
0.07725316455696202 0.027877286930453608 0.02893032122584503 0.028943666845287118 0.028942064336620527 0.028947378214087778 
0.08128481012658229 0.02761591248566021 0.028739220748531906 0.028752340099443448 0.028750752038046133 0.028756015937307436 
0.08525949367088607 0.027353988873733658 0.02853856746001352 0.028551472564323856 0.028549899115699485 0.028555113208079526 
0.08917721518987343 0.02708475476442011 0.028322691594344675 0.028335390323396655 0.028333831925966026 0.028338994865712196 
0.09303797468354431 0.02677460864979146 0.02806180393974188 0.028074283082546423 0.028072742038222364 0.028077846077240166 
0.09684177215189874 0.026492238334629735 0.027818871903951756 0.02783115909398863 0.027829633985021952 0.027834684382594472 
0.10058860759493672 0.026169027536798135 0.027531828871853365 0.02754390941701397 0.027542402778280906 0.027547391708775272 
0.10427848101265823 0.025849402389487172 0.027241741606753373 0.02725362658604887 0.027252138347036346 0.027257066476651447 
0.10791139240506328 0.025527013940386638 0.026943527946877363 0.02695522341089626 0.026953753826328083 0.02695862060770826 
0.1114873417721519 0.025165260413448794 0.02660297708182729 0.026614467517312737 0.026613018896303967 0.026617816803791213 
0.11500632911392407 0.024828371245793297 0.02628142203656212 0.026292727566542117 0.02629129846599238 0.02629603228210445 
0.11846835443037974 0.0244553821732343 0.025921129456144755 0.025932235383078085 0.025930827922015856 0.025935490770033653 
0.121873417721519 0.024080462054172296 0.0255548848678796 0.02556579517825561 0.02556440957011229 0.025569001063652935 
0.1252215189873418 0.02368943817177541 0.025169343339187956 0.025180053612040124 0.025178690882319454 0.025183207912637666 
0.1285126582278481 0.02329583588945918 0.02477788119649857 0.024788393851460998 0.024787054152689895 0.02479149632350265 
0.13174683544303797 0.02289211605546466 0.024373256479282436 0.024383569665370787 0.02438225363643683 0.02438661899955509 
0.1349240506329114 0.022470486444843188 0.023948148294605055 0.023958255697518385 0.023956964389392994 0.023961249492753054 
0.13804430379746835 0.022053677217080125 0.023524793274549163 0.023534700591190866 0.023533433712732813 0.023537639452070658 
0.14110759493670885 0.02157720744042033 0.023039628849048702 0.02304930757475193 0.023048068579785013 0.0230521836040296 
0.14411392405063292 0.02116037346628844 0.022611020730310443 0.022620504294120193 0.022619289809523373 0.022623325432673962 
0.1470632911392405 0.020695498232553854 0.022132061684778118 0.02214132760269572 0.02214014048185172 0.02214408746201801 
0.14995569620253163 0.02022184736909821 0.02164210144450441 0.02165114723303251 0.02164998804597399 0.021653844658931675 
0.15279113924050633 0.01973248791994292 0.0211340728654443 0.021142892598670412 0.021141762252794134 0.021145525508503942 
0.15556962025316456 0.01924048531428232 0.020621302385131966 0.020629896409198736 0.02062879504569613 0.0206324644162138 
0.15829113924050633 0.018737607358783607 0.020095337240589456 0.020103701808603346 0.02010263000023335 0.020106203382607987 
0.16095569620253164 0.01820378427951676 0.019536237619185905 0.01954435862968418 0.01954331805842415 0.019546789571857345 
0.1635632911392405 0.01770005966696874 0.01900535634034669 0.019013250588021377 0.019012239486428613 0.019015614882695382 
0.1661139240506329 0.01714131694722889 0.018416832283621554 0.018424473694210807 0.01842349526794476 0.01842676394484101 
0.16860759493670885 0.016579321791442024 0.017823074577862162 0.017830463008708202 0.01782951741369131 0.01783267866670051 
0.17104430379746838 0.016002673640142646 0.017212419994616836 0.017219549585704576 0.017218637599499646 0.017221688699730817 
0.1734240506329114 0.01540478954611672 0.016578168361542578 0.016585029931364903 0.01658415272677814 0.016587089701253523 
0.17574683544303799 0.014811148304851942 0.015946241801285312 0.015952838787726912 0.015951995946834125 0.01595481967613686 
0.17801265822784812 0.014175671676048374 0.015269637478337232 0.015275950568990513 0.015275144346972712 0.015277846798672936 
0.18022151898734176 0.013533411351013611 0.014583982175479496 0.014590009446169424 0.014589240257057805 0.014591819969849429 
0.182373417721519 0.012900082190018916 0.013905202106354805 0.013910949500544719 0.013910216815639748 0.013912675419316102 
0.18446835443037973 0.012173376361592355 0.013128537937381906 0.013133960977084394 0.01313327013829035 0.013135589847131268 
0.18650632911392406 0.011420459936503717 0.012322696262018453 0.012327783513397372 0.012327135878482227 0.012329311742046165 
0.18848734177215193 0.010670151873064327 0.011516832110001665 0.011521586448815634 0.011520981737382804 0.011523014342730113 
0.19041139240506327 0.009869344517686033 0.010655890108168038 0.01066028882774443 0.010659729841723368 0.010661609624376421 
0.1922784810126582 0.009015275473727493 0.009736229387601542 0.009740248984586145 0.009739738637296338 0.009741455464678223 
0.19408860759493668 0.008072994545762196 0.008721092864998892 0.008724693537582208 0.00872423679286235 0.008725773863007278 
0.19584177215189874 0.007018544644061209 0.007584443123838668 0.007587574232964109 0.007587177502375961 0.007588513551187475 
0.1975379746835443 0.005782714453597445 0.006250529727443438 0.006253110565794612 0.0062527839865764165 0.006253884747243668 
0.1991772151898734 0.004035415707990306 0.004365232239481769 0.00436703234848291 0.004366804454767734 0.004367573020944867 
0.20075949367088602 -0.004560847909748782 -0.004570021593097841 -0.004572335859077816 -0.0045720719526663855 -0.004572941130949479 
0.20228481012658225 -0.0006078210175022851 -0.0006180234813532951 -0.0006183272165643716 -0.0006182920010245629 -0.000618408548819685 
0.20375316455696202 -3.4088735768478834e-05 -3.4876870640979175e-05 -3.489459285990096e-05 -3.489252542191437e-05 -3.489937986121342e-05 
0.2051645569620253 -1.2888512825602464e-06 -1.34901557374478e-06 -1.3499526282993456e-06 -1.3498423266015458e-06 -1.3502094084468849e-06 
0.20651898734177215 -1.0453115751699135e-06 -1.111063884318551e-06 -1.1119220931919464e-06 -1.111820202718274e-06 -1.1121598427026512e-06 
0.20781645569620255 -1.7272822069126667e-07 -1.8930658066829743e-07 -1.89544654620064e-07 -1.8951675789725785e-07 -1.896098480916901e-07 
0.20905696202531646 -1.224956127269024e-07 -1.362663183851747e-07 -1.36460427338198e-07 -1.364376877018535e-07 -1.3651360170333173e-07 
0.2102405063291139 -6.634456127056948e-08 -7.018246850539293e-08 -7.02858237730843e-08 -7.027412387548905e-08 -7.031310159195877e-08 
0.2113670886075949 -5.76448404254754e-08 -6.074382309559346e-08 -6.083475340250481e-08 -6.082449343900792e-08 -6.085866645602186e-08 
0.21243670886075947 -6.058323544552457e-08 -6.481502249701276e-08 -6.491062814256241e-08 -6.489972816665313e-08 -6.493605603965133e-08 
0.2134493670886076 -2.132679123367723e-08 -1.9329071654664092e-08 -1.9363814690608886e-08 -1.9360299857933234e-08 -1.937195815648904e-08 
0.21440506329113923 -3.825013571726874e-09 7.88099517685475e-10 7.807714120475105e-10 7.809846766019159e-10 7.803531353459368e-10 
0.21530379746835443 -1.0373540390311536e-08 -7.246454514044059e-09 -7.2639253719257455e-09 -7.262429666594011e-09 -7.2673543369613525e-09 
